flowID,src,dest,period[s],e2e_deadline[s],net_deadline[s],latency_bound[s],seqn,send_ts[s],rcv_ts[s],latency[s],slack[s],tightness[%]
3-1,3,1,16.0,54.0,9.59994,52.732796,72,1211.8925700187683,1217.368731021881,5.476161003112793,48.52383899688721,10.384734773238257
3-1,3,1,16.0,54.0,9.59994,52.732796,73,1228.3821139335632,1233.3769960403442,4.994882106781006,49.005117893218994,9.472060056859124
3-1,3,1,16.0,54.0,9.59994,52.732796,74,1244.902734041214,1250.4202649593353,5.517530918121338,48.48246908187866,10.463186738896487
3-1,3,1,16.0,54.0,9.59994,52.732796,75,1261.3930389881134,1267.4880149364471,6.09497594833374,47.90502405166626,11.558226399248278
3-1,3,1,16.0,54.0,9.59994,52.732796,76,1277.9023530483246,1283.4480710029602,5.54571795463562,48.45428204536438,10.516639312346761
3-1,3,1,16.0,54.0,9.59994,52.732796,77,1294.4224300384521,1300.4977550506592,6.075325012207031,47.92467498779297,11.520961286041102
3-1,3,1,16.0,54.0,9.59994,52.732796,78,1310.9124341011047,1315.4176650047302,4.505230903625488,49.49476909637451,8.543508490665824
3-1,3,1,16.0,54.0,9.59994,52.732796,79,1327.4322140216827,1332.497848033905,5.06563401222229,48.93436598777771,9.606230650508822
3-1,3,1,16.0,54.0,9.59994,52.732796,80,1343.9227039813995,1347.4363939762115,3.5136899948120117,50.48631000518799,6.6631968363900365
3-1,3,1,16.0,54.0,9.59994,52.732796,81,1360.4320759773254,1362.3568251132965,1.9247491359710693,52.07525086402893,3.650003948152245
3-1,3,1,16.0,54.0,9.59994,52.732796,82,1376.9523050785065,1393.2375020980835,16.285197019577026,37.714802980422974,30.882483492013257
3-1,3,1,16.0,54.0,9.59994,52.732796,83,1393.4421401023865,1412.4490740299225,19.00693392753601,34.99306607246399,36.04385765461026
3-1,3,1,16.0,54.0,9.59994,52.732796,84,1409.962620973587,,,,
3-1,3,1,16.0,54.0,9.59994,52.732796,85,1426.4525990486145,1427.3479011058807,0.8953020572662354,53.104697942733765,1.697808811932209
3-1,3,1,16.0,54.0,9.59994,52.732796,86,1442.9620189666748,1458.2959599494934,15.333940982818604,38.6660590171814,29.07856617885121
3-1,3,1,16.0,54.0,9.59994,52.732796,87,1459.4826850891113,1474.2790520191193,14.796366930007935,39.203633069992065,28.05913596921342
3-1,3,1,16.0,54.0,9.59994,52.732796,88,1475.9725210666656,1492.3974130153656,16.42489194869995,37.57510805130005,31.14739440082022
3-1,3,1,16.0,54.0,9.59994,52.732796,89,1492.482511997223,1508.388972043991,15.906460046768188,38.09353995323181,30.164264467918954
3-1,3,1,16.0,54.0,9.59994,52.732796,90,1508.9832849502563,1523.3273251056671,14.344040155410767,39.65595984458923,27.201364697996986
3-1,3,1,16.0,54.0,9.59994,52.732796,91,1525.492299079895,1540.3681240081787,14.875824928283691,39.12417507171631,28.209816388806107
3-1,3,1,16.0,54.0,9.59994,52.732796,92,1542.0127129554749,1556.3580739498138,14.34536099433899,39.65463900566101,27.20386947496391
3-1,3,1,16.0,54.0,9.59994,52.732796,93,1558.5020470619202,1572.3492770195007,13.847229957580566,40.152770042419434,26.2592371502178
3-1,3,1,16.0,54.0,9.59994,52.732796,94,1575.0120060443878,1587.2477049827576,12.235698938369751,41.76430106163025,23.20320534183272
3-1,3,1,16.0,54.0,9.59994,52.732796,95,1591.5124320983887,1602.187560081482,10.675127983093262,43.32487201690674,20.243811807538638
3-1,3,1,16.0,54.0,9.59994,52.732796,96,1608.022038936615,1621.39741396904,13.375375032424927,40.62462496757507,25.36443361058444
3-1,3,1,16.0,54.0,9.59994,52.732796,97,1624.542191028595,1637.3591139316559,12.816922903060913,41.18307709693909,24.305411196214425
3-1,3,1,16.0,54.0,9.59994,52.732796,98,1641.0324521064758,1653.3379731178284,12.305521011352539,41.69447898864746,23.335612644837834
3-1,3,1,16.0,54.0,9.59994,52.732796,99,1657.5521590709686,1668.3317160606384,10.7795569896698,43.2204430103302,20.441846075580365
